water flow;water level;prefix;risque level,_high;risque level,_low;risque level,_mediam;risque level,_very high;Materiel Ressource,_Vehicle;Materiel Ressource,_Zodiac;Human Ressource,_Crisis cell;Human Ressource,_DDE;Human Ressource,_Firefighters;Human Ressource,_Gendarme;Human Ressource,_Mayor;Human Ressource,_Prefet
1830.0;2.55;4.0;False;False;True;False;False;False;False;False;False;False;True;False
1930.0;2.75;5.0;False;False;True;False;False;False;False;False;False;False;False;True
2030.0;2.95;6.0;False;False;True;False;False;False;False;True;False;False;False;False
2330.0;3.05;1.0;False;False;True;False;False;False;False;True;False;False;False;False
1630.0;3.15;2.0;False;False;True;False;False;False;True;False;False;False;False;False
1830.0;2.95;3.0;False;False;True;False;False;False;False;False;False;False;True;False
1930.0;3.15;4.0;False;False;True;False;False;False;False;False;False;False;False;True
2030.0;3.25;5.0;False;False;True;False;False;False;False;True;False;False;False;False
2130.0;3.15;6.0;False;False;True;False;False;False;False;True;False;False;False;False
1880.0;1.75;2.0;False;True;False;False;False;False;True;False;False;False;False;False
1980.0;1.85;3.0;False;True;False;False;False;False;False;True;False;False;False;False
2080.0;2.05;4.0;False;False;True;False;False;False;True;False;False;False;False;False
2280.0;2.15;5.0;False;False;True;False;False;False;True;False;False;False;False;False
2380.0;2.25;6.0;False;False;True;False;False;False;False;False;False;False;True;False
2380.0;2.25;1.0;False;False;True;False;False;False;False;False;False;False;False;True
2580.0;3.05;3.0;True;False;False;False;False;False;True;False;False;False;False;False
2580.0;3.15;4.0;True;False;False;False;False;False;False;False;False;False;False;True
2580.0;3.25;5.0;True;False;False;False;False;False;False;False;False;False;True;False
2580.0;3.35;6.0;True;False;False;False;False;False;False;True;False;False;False;False
2580.0;3.45;1.0;True;False;False;False;False;False;False;True;False;False;False;False
2580.0;3.25;2.0;True;False;False;False;False;False;True;False;False;False;False;False
2580.0;3.45;3.0;True;False;False;False;False;False;False;False;False;False;True;False
2580.0;3.65;4.0;True;False;False;False;False;False;False;False;False;False;False;True
2580.0;3.85;5.0;True;False;False;False;False;False;False;True;False;False;False;False
2580.0;4.05;6.0;True;False;False;False;False;False;False;True;False;False;False;False
2680.0;4.25;1.0;True;False;False;False;False;False;True;False;False;False;False;False
2680.0;4.45;2.0;True;False;False;False;False;False;False;False;False;False;True;False
2680.0;4.65;3.0;True;False;False;False;False;False;False;False;False;False;False;True
2680.0;4.85;4.0;True;False;False;False;False;False;False;True;False;False;False;False
2680.0;5.05;5.0;True;False;False;False;False;False;False;True;False;False;False;False
2680.0;4.35;6.0;True;False;False;False;False;False;True;False;False;False;False;False
2680.0;4.55;1.0;True;False;False;False;False;False;False;False;False;False;True;False
2680.0;4.75;2.0;True;False;False;False;False;False;False;False;False;False;False;True
2680.0;4.95;3.0;True;False;False;False;False;False;False;True;False;False;False;False
2780.0;3.15;4.0;True;False;False;False;False;False;False;True;False;False;False;False
3150.0;3.0;1.0;False;False;True;False;False;False;False;False;False;False;False;True
3550.0;3.3;2.0;True;False;False;False;False;False;True;False;False;False;False;False
3650.0;3.5;3.0;True;False;False;False;False;False;False;False;False;False;False;True
3650.0;3.5;4.0;True;False;False;False;False;False;False;False;False;False;True;False
3750.0;3.6;5.0;True;False;False;False;False;False;False;False;False;False;False;True
3800.0;3.1;5.0;True;False;False;False;False;False;True;False;False;False;False;False
2780.0;3.15;5.0;True;False;False;False;False;False;True;False;False;False;False;False
2780.0;3.15;6.0;True;False;False;False;False;False;False;False;False;False;True;False
2780.0;3.15;1.0;True;False;False;False;False;False;False;False;False;False;False;True
2780.0;3.15;2.0;True;False;False;False;False;False;False;True;False;False;False;False
2780.0;3.15;3.0;True;False;False;False;False;False;False;True;False;False;False;False
2780.0;3.25;4.0;True;False;False;False;False;False;True;False;False;False;False;False
2780.0;3.25;5.0;True;False;False;False;False;False;False;False;False;False;True;False
2780.0;3.25;6.0;True;False;False;False;False;False;False;False;False;False;False;True
2880.0;3.25;1.0;True;False;False;False;False;False;False;True;False;False;False;False
2880.0;3.05;2.0;True;False;False;False;False;False;False;True;False;False;False;False
2880.0;3.65;3.0;True;False;False;False;False;False;True;False;False;False;False;False
2880.0;3.75;4.0;True;False;False;False;False;False;False;False;False;False;False;True
2880.0;3.85;5.0;True;False;False;False;False;False;False;False;False;False;True;False
2880.0;3.95;6.0;True;False;False;False;False;False;False;True;False;False;False;False
2980.0;4.05;1.0;True;False;False;False;False;False;False;True;False;False;False;False
2980.0;3.05;2.0;True;False;False;False;False;False;True;False;False;False;False;False
2980.0;3.15;3.0;True;False;False;False;False;False;False;False;False;False;True;False
2980.0;3.35;4.0;True;False;False;False;False;False;False;False;False;False;False;True
2980.0;3.55;5.0;True;False;False;False;False;False;False;True;False;False;False;False
2980.0;3.75;6.0;True;False;False;False;False;False;False;True;False;False;False;False
3080.0;3.0;1.0;True;False;False;False;False;False;True;False;False;False;False;False
3080.0;3.1;2.0;True;False;False;False;False;False;False;False;False;False;True;False
3080.0;3.2;3.0;True;False;False;False;False;False;False;False;False;False;False;True
3080.0;3.3;4.0;True;False;False;False;False;False;False;True;False;False;False;False
3080.0;3.4;5.0;True;False;False;False;False;False;False;True;False;False;False;False
3080.0;3.2;6.0;True;False;False;False;False;False;True;False;False;False;False;False
3180.0;3.3;1.0;True;False;False;False;False;False;False;False;False;False;True;False
3180.0;3.4;2.0;True;False;False;False;False;False;False;False;False;False;False;True
3180.0;3.5;3.0;True;False;False;False;False;False;False;True;False;False;False;False
3180.0;3.6;4.0;True;False;False;False;False;False;False;True;False;False;False;False
3180.0;3.7;5.0;True;False;False;False;False;False;True;False;False;False;False;False
3180.0;3.8;6.0;True;False;False;False;False;False;False;False;False;False;True;False
3280.0;4.0;2.0;True;False;False;False;False;False;False;False;False;False;False;True
3280.0;4.2;3.0;True;False;False;False;False;False;False;True;False;False;False;False
3280.0;3.05;4.0;True;False;False;False;False;False;False;True;False;False;False;False
3280.0;3.15;5.0;True;False;False;False;False;False;True;False;False;False;False;False
3280.0;3.1;6.0;True;False;False;False;False;False;False;False;False;False;True;False
3280.0;3.3;1.0;True;False;False;False;False;False;False;False;False;False;False;True
3380.0;3.25;1.0;True;False;False;False;False;False;False;True;False;False;False;False
3380.0;3.15;2.0;True;False;False;False;False;False;False;True;False;False;False;False
1880.0;1.75;3.0;False;True;False;False;False;False;True;False;False;False;False;False
1980.0;1.85;4.0;False;True;False;False;False;False;False;True;False;False;False;False
2080.0;2.85;5.0;False;False;True;False;False;False;True;False;False;False;False;False
2480.0;3.1;6.0;True;False;False;False;False;False;True;False;False;False;False;False
2580.0;3.65;1.0;True;False;False;False;False;False;False;False;False;False;True;False
2580.0;3.35;2.0;True;False;False;False;False;False;False;False;False;False;False;True
1880.0;1.85;5.0;False;True;False;False;False;False;True;False;False;False;False;False
1980.0;1.95;6.0;False;False;True;False;False;False;False;True;False;False;False;False
2080.0;2.05;1.0;False;False;True;False;False;False;True;False;False;False;False;False
2280.0;2.05;2.0;False;False;True;False;False;False;True;False;False;False;False;False
2680.0;3.45;3.0;True;False;False;False;False;False;False;False;False;False;True;False
2380.0;2.45;4.0;False;False;True;False;False;False;False;False;False;False;False;True
3700.0;3.5;6.0;True;False;False;False;False;False;False;False;False;False;False;True
3900.0;3.7;1.0;True;False;False;False;False;False;False;False;False;False;False;True
3900.0;3.7;2.0;True;False;False;False;False;False;False;False;False;False;True;False
4000.0;3.8;3.0;True;False;False;False;True;False;False;False;False;True;False;False
4000.0;3.8;4.0;True;False;False;False;False;False;False;False;False;True;False;False
3650.0;3.1;1.0;True;False;False;False;False;False;True;False;False;False;False;False
1880.0;1.75;1.0;False;True;False;False;False;False;True;False;False;False;False;False
1980.0;1.95;2.0;False;False;True;False;False;False;False;True;False;False;False;False
2080.0;2.05;3.0;False;False;True;False;False;False;True;False;False;False;False;False
2280.0;2.05;4.0;False;False;True;False;False;False;True;False;False;False;False;False
2380.0;2.15;5.0;False;False;True;False;False;False;False;False;False;False;True;False
2380.0;2.45;6.0;False;False;True;False;False;False;False;False;False;False;False;True
3530.0;3.35;3.0;True;False;False;False;False;False;True;False;False;False;False;False
3630.0;3.45;4.0;True;False;False;False;False;False;False;False;False;False;False;True
3630.0;3.45;5.0;True;False;False;False;False;False;False;False;False;False;False;True
3730.0;3.55;6.0;True;False;False;False;False;False;False;False;False;False;True;False
3830.0;3.65;2.0;True;False;False;False;True;False;False;False;False;True;False;False
3930.0;3.75;3.0;True;False;False;False;False;False;False;False;False;True;False;False
2930.0;2.75;4.0;False;False;True;False;False;False;True;False;False;False;False;False
3130.0;2.95;5.0;False;False;True;False;False;False;False;False;False;False;False;True
3530.0;3.25;6.0;True;False;False;False;False;False;True;False;False;False;False;False
3630.0;3.45;2.0;True;False;False;False;False;False;False;False;False;False;False;True
3630.0;3.45;3.0;True;False;False;False;False;False;False;False;False;False;True;False
3730.0;3.55;4.0;True;False;False;False;False;False;False;False;False;False;False;True
3780.0;3.05;1.0;True;False;False;False;False;False;True;False;False;False;False;False
3680.0;3.45;1.0;True;False;False;False;False;False;False;False;False;False;False;True
3880.0;3.65;1.0;True;False;False;False;False;False;False;False;False;False;False;True
3880.0;3.65;2.0;True;False;False;False;False;False;False;False;False;False;True;False
3980.0;3.75;3.0;True;False;False;False;True;False;False;False;False;True;False;False
3980.0;3.75;4.0;True;False;False;False;False;False;False;False;False;True;False;False
3630.0;3.05;5.0;True;False;False;False;False;False;True;False;False;False;False;False
3730.0;3.25;6.0;True;False;False;False;False;False;False;False;False;False;False;True
3630.0;3.45;1.0;True;False;False;False;False;False;False;False;False;False;True;False
3930.0;3.75;2.0;True;False;False;False;False;False;False;False;False;False;False;True
3930.0;3.75;3.0;True;False;False;False;False;False;False;False;False;True;False;False
3930.0;3.75;4.0;True;False;False;False;False;False;False;False;False;True;False;False
3680.0;3.45;5.0;True;False;False;False;False;False;True;False;False;False;False;False
3880.0;3.65;6.0;True;False;False;False;False;False;False;False;False;False;False;True
4080.0;3.85;1.0;True;False;False;False;False;False;False;False;False;False;True;False
4080.0;3.85;2.0;True;False;False;False;False;False;False;False;False;False;False;True
4080.0;3.85;3.0;True;False;False;False;True;False;False;False;False;True;False;False
4180.0;3.95;4.0;True;False;False;False;False;False;False;False;False;True;False;False
5770.0;5.45;5.0;True;False;False;False;False;False;True;False;False;False;False;False
5870.0;4.55;6.0;True;False;False;False;False;False;False;False;False;False;False;True
5970.0;4.65;1.0;True;False;False;False;False;False;False;False;False;False;False;True
6070.0;4.75;2.0;True;False;False;False;False;False;False;False;False;False;True;False
6270.0;4.45;3.0;True;False;False;False;True;False;False;False;False;True;False;False
6470.0;4.55;4.0;True;False;False;False;False;False;False;False;False;True;False;False
5680.0;4.65;5.0;True;False;False;False;False;False;True;False;False;False;False;False
5880.0;4.75;6.0;True;False;False;False;False;False;False;False;False;False;False;True
6080.0;4.85;1.0;True;False;False;False;False;False;False;False;False;False;True;False
6180.0;4.95;2.0;True;False;False;False;False;False;False;False;False;False;False;True
6280.0;5.05;3.0;True;False;False;False;True;False;False;False;False;True;False;False
6480.0;5.15;4.0;True;False;False;False;False;False;False;False;False;True;False;False
5980.0;5.25;5.0;True;False;False;False;False;False;True;False;False;False;False;False
6480.0;5.35;6.0;True;False;False;False;False;False;False;False;False;False;False;True
